0,1
Datasets/LJSpeech-1.1/wavs/LJ009-0141.wav,"lord paget, lord bruce, several members of the house of commons, and a few ladies."
Datasets/LJSpeech-1.1/wavs/LJ049-0140.wav,"the council already includes, in addition to the president and vice president, the secretaries of state and defense and has a competent staff."
Datasets/LJSpeech-1.1/wavs/LJ046-0176.wav,"that an individual presents a significant danger to the life of the president, his name is placed in a ""trip index file"""
Datasets/LJSpeech-1.1/wavs/LJ003-0162.wav,"the convicted felon, the transport awaiting removal, the lunatic whose case was still undecided,"
Datasets/LJSpeech-1.1/wavs/LJ018-0235.wav,"he embarked forthwith in a career of the wildest extravagance, and ere long he had parted in his mother's name with most of the landed estates."
Datasets/LJSpeech-1.1/wavs/LJ008-0279.wav,in this latter it might fairly be said that a man was put to death less for his own sins than for the crimes of others.
Datasets/LJSpeech-1.1/wavs/LJ040-0184.wav,he appears slightly withdrawn and in view of the lack of detail within the drawings this may assume a more significant characteristic.
Datasets/LJSpeech-1.1/wavs/LJ039-0160.wav,"in tests with the mannlicher-carano c twenty-seven sixty-six rifle, over one hundred rounds of this ammunition were fired by the fbi"
Datasets/LJSpeech-1.1/wavs/LJ012-0056.wav,"after a short carouse the prisoner went into westminster, his case was heard, bail refused, and he was ordered back to newgate."
Datasets/LJSpeech-1.1/wavs/LJ013-0219.wav,"this was no doubt the case, but this much truth his confession may be taken to contain:"
Datasets/LJSpeech-1.1/wavs/LJ008-0193.wav,by seven a.m. the whole space was so thronged that it was impossible to move one way or the other.
Datasets/LJSpeech-1.1/wavs/LJ027-0035.wav,"in the second place, it must be noted that adaptations to similar conditions may result in superficial resemblances."
Datasets/LJSpeech-1.1/wavs/LJ035-0078.wav,then howlett walked down the stairway to the second-floor landing and entered the lunchroom.
Datasets/LJSpeech-1.1/wavs/LJ034-0148.wav,"in another interview with fbi agents on january seven, nineteen sixty-four,"
Datasets/LJSpeech-1.1/wavs/LJ034-0076.wav,"givens said to oswald, quote, boy are you going downstairs? it's near lunch time, end quote."
Datasets/LJSpeech-1.1/wavs/LJ013-0230.wav,"the next inquiry was how he hoped to open a vein. ""with a bit of sharpened stick picked out of the ordinary firewood."""
Datasets/LJSpeech-1.1/wavs/LJ028-0099.wav,"the first-born son of nabopolassar, king of babylon, am i."
Datasets/LJSpeech-1.1/wavs/LJ035-0125.wav,"victoria adams, who worked on the fourth floor of the depository building,"
Datasets/LJSpeech-1.1/wavs/LJ030-0155.wav,"a more precise determination has been made from motion pictures taken on the scene by an amateur photographer, abraham zapruder."
Datasets/LJSpeech-1.1/wavs/LJ037-0120.wav,"guinyard said, quote, i told them that was him right there. i pointed him out right there, end quote."
Datasets/LJSpeech-1.1/wavs/LJ019-0056.wav,colonel jebb preferred it; messrs. crawford and whitworth russell were convinced that the complete isolation of criminals from one another
Datasets/LJSpeech-1.1/wavs/LJ006-0165.wav,"sometimes he looked at his bolts and bars, but he never examined the cupboards, coal-boxes, or other possible hiding-places for cards"
Datasets/LJSpeech-1.1/wavs/LJ006-0072.wav,"i shall have occasion to speak again, and more at length, of mr. cope's careless and perfunctory discharge"
Datasets/LJSpeech-1.1/wavs/LJ044-0157.wav,"he requested the embassy to rush his wife's entrance visa because of the impending birth of the second child but stated that, quote,"
Datasets/LJSpeech-1.1/wavs/LJ050-0147.wav,"unless the secret service is able to deal rapidly and accurately with a growing body of data,"
Datasets/LJSpeech-1.1/wavs/LJ021-0016.wav,is indeed as strong now as it was years ago when elihu root said the following very significant words:
Datasets/LJSpeech-1.1/wavs/LJ037-0233.wav,"two witnesses, warren reynolds and b. m. patterson, saw the gunman run toward the rear of a gasoline service station on jefferson boulevard."
Datasets/LJSpeech-1.1/wavs/LJ037-0030.wav,"quote, we've had a shooting out here, end quote,"
Datasets/LJSpeech-1.1/wavs/LJ045-0128.wav,"that the fbi was, quote, not now, end quote, interested in his fair play for cuba committee activities, but noted that the fbi, quote,"
Datasets/LJSpeech-1.1/wavs/LJ018-0321.wav,an increase of policemen on duty sufficed to prevent any attempt of this kind.
Datasets/LJSpeech-1.1/wavs/LJ019-0032.wav,the movement thus laudably initiated by the government soon spread to the provinces.
Datasets/LJSpeech-1.1/wavs/LJ021-0104.wav,"let it be remembered that so far as possible, consistent with the immediate public interest of this past year"
Datasets/LJSpeech-1.1/wavs/LJ023-0079.wav,"but since the rise of the modern movement for social and economic progress through legislation,"
Datasets/LJSpeech-1.1/wavs/LJ050-0023.wav,work is going forward
Datasets/LJSpeech-1.1/wavs/LJ045-0013.wav,"there is, of course, no way to judge what the effect of the general political ferment present in that city might have been, even though oswald was aware of it."
Datasets/LJSpeech-1.1/wavs/LJ020-0074.wav,"hollow the heap in the center and pour in the milk, working down the flour into the liquid with a spoon or your hands until it is thoroughly melted."
Datasets/LJSpeech-1.1/wavs/LJ028-0071.wav,"late in his life, in five sixty-seven, he invaded egypt."
Datasets/LJSpeech-1.1/wavs/LJ003-0273.wav,"""i believe,"" says mr. bennet in the letter already largely quoted,"
Datasets/LJSpeech-1.1/wavs/LJ006-0242.wav,"watkins' case, referred to above, is made the subject of another and a special report from the surgeon."
Datasets/LJSpeech-1.1/wavs/LJ021-0144.wav,in order to seek their cooperation in establishing what i may describe as a specific trial period of industrial peace.
Datasets/LJSpeech-1.1/wavs/LJ046-0064.wav,"the president's views of his responsibilities as president of the united states were that he meet the people, that he go out to their homes and see them,"
Datasets/LJSpeech-1.1/wavs/LJ019-0029.wav,"major jebb, r.e., and the two prison inspectors, messrs. crawford and russell, with whose names the reader is already familiar."
Datasets/LJSpeech-1.1/wavs/LJ016-0261.wav,"simultaneously, of the five pirates, part of the mutinous crew of the 'flowery land,' was greater than on any previous occasion."
Datasets/LJSpeech-1.1/wavs/LJ002-0295.wav,"this was the reprehensible claim for ""garnish,"" which had already been abolished in all well-conducted prisons, but which still was demanded in newgate."
Datasets/LJSpeech-1.1/wavs/LJ016-0147.wav,"then he ran along the coping of the wall towards its angle with tyler's manufactory, and dropped down on to the gridiron below."
Datasets/LJSpeech-1.1/wavs/LJ044-0022.wav,"one of the cuban exiles who had been arrested with him on august nine. bringuier claimed that on august five, nineteen sixty-three,"
Datasets/LJSpeech-1.1/wavs/LJ018-0216.wav,"william was brought up as an attorney, and became in due course his father's man of business."
Datasets/LJSpeech-1.1/wavs/LJ017-0061.wav,"that he steadily refused to confess his guilt, lest it should militate against his chances."
Datasets/LJSpeech-1.1/wavs/LJ049-0197.wav,it is also contended that the agents should be intimately associated with the life of the presidential family
Datasets/LJSpeech-1.1/wavs/LJ041-0100.wav,"finally attaining a male status or image in his own eyes, end quote. that apparently caused oswald to become more self-confident,"
Datasets/LJSpeech-1.1/wavs/LJ018-0016.wav,"t. briggs, esq., robarts and co., lombard street."
Datasets/LJSpeech-1.1/wavs/LJ013-0070.wav,"mrs. hunt had left money in the funds which remained unclaimed, and had been transferred, as in miss slack's case."
Datasets/LJSpeech-1.1/wavs/LJ043-0051.wav,"he strongly put me in my place about buying things for his wife that he himself could not buy, end quote."
Datasets/LJSpeech-1.1/wavs/LJ048-0201.wav,i stressed the fact that this was our president and he should be shown every respect due his position and that it was our duty to see that this was done.
Datasets/LJSpeech-1.1/wavs/LJ018-0053.wav,"he whispered in the ear of the german pastor who attended him on the scaffold,"
Datasets/LJSpeech-1.1/wavs/LJ004-0189.wav,"the great principles of classification, cleanliness, and employment were closely observed."
Datasets/LJSpeech-1.1/wavs/LJ038-0306.wav,"was considered of probative value in this investigation, although the commission's conclusion concerning the identity of the assassin"
Datasets/LJSpeech-1.1/wavs/LJ043-0111.wav,"after securing this job and an apartment, oswald asked his wife to join him."
Datasets/LJSpeech-1.1/wavs/LJ018-0119.wav,"his offer was not, however, accepted."
Datasets/LJSpeech-1.1/wavs/LJ041-0171.wav,and i remember his voice cracked as he said this. he was definitely disturbed at what i had said and i didn't really think i had said that much.
Datasets/LJSpeech-1.1/wavs/LJ018-0104.wav,also a furniture dealer and one or two more commonplace rogues. the arch villain was never taken into custody.
Datasets/LJSpeech-1.1/wavs/LJ031-0144.wav,"when told that mrs. kennedy refused to leave without the president's body, the vice president said that he would not leave dallas without her."
Datasets/LJSpeech-1.1/wavs/LJ032-0263.wav,"about three hours after the assassination, a detective and deputy sheriff saw the blanket-roll,"
Datasets/LJSpeech-1.1/wavs/LJ048-0030.wav,the officials of the fbi believed that there was no data in its files which gave warning that oswald was a source of danger to president kennedy.
Datasets/LJSpeech-1.1/wavs/LJ037-0130.wav,reynolds and patterson decided to follow him.
Datasets/LJSpeech-1.1/wavs/LJ028-0222.wav,my many troops marched peacefully into babylon.
Datasets/LJSpeech-1.1/wavs/LJ028-0197.wav,"belshazzar, the king, he was really the king's son, gave a feast to a thousand of his nobles."
Datasets/LJSpeech-1.1/wavs/LJ005-0146.wav,"and was indeed destined to continue for another half century, in other words, until the introduction of the prison act of eighteen seventy-seven."
Datasets/LJSpeech-1.1/wavs/LJ028-0025.wav,"you have crossed the arabian desert, the first stage of the long journey to the walls of babylon."
Datasets/LJSpeech-1.1/wavs/LJ031-0229.wav,the nature and characteristics of this neck wound are discussed fully in the next chapter.
Datasets/LJSpeech-1.1/wavs/LJ005-0087.wav,female prisoners were in all cases to be under the charge of female officers.
Datasets/LJSpeech-1.1/wavs/LJ005-0097.wav,"and could expose all the local authorities that still lagged behind, or neglected to comply with the provisions of the new laws."
Datasets/LJSpeech-1.1/wavs/LJ030-0217.wav,"quote, mrs. kennedy had jumped up from the seat and was, it appeared to me, reaching for something coming off the fight rear bumper of the car,"
Datasets/LJSpeech-1.1/wavs/LJ021-0197.wav,"of referring without rhyme or reason to the constitution as a means of preventing its accomplishment, thus creating the general impression"
Datasets/LJSpeech-1.1/wavs/LJ050-0091.wav,it is questionable whether such criteria would have resulted in the referral of oswald to the secret service.
Datasets/LJSpeech-1.1/wavs/LJ035-0024.wav,"and this man, mr. truly, spoke up and says, it seems to me like he says,"
Datasets/LJSpeech-1.1/wavs/LJ012-0292.wav,"mrs. brown fell with it, and greenacre, to his horror, found that she was dead."
Datasets/LJSpeech-1.1/wavs/LJ003-0001.wav,"the chronicles of newgate, volume two. by arthur griffiths. section five: newgate down to eighteen eighteen, part two."
Datasets/LJSpeech-1.1/wavs/LJ050-0032.wav,this involves tight and unswerving discipline as well as the promotion of an outstanding degree of dedication and loyalty to duty.
Datasets/LJSpeech-1.1/wavs/LJ024-0090.wav,there are many types of amendment proposed.
Datasets/LJSpeech-1.1/wavs/LJ004-0054.wav,"in order to give greater value to the pamphlet,"
Datasets/LJSpeech-1.1/wavs/LJ014-0018.wav,it came out by degrees that the person who had been seen in belsize lane on the night the body was found was a friend of the deceased.
Datasets/LJSpeech-1.1/wavs/LJ033-0064.wav,mrs. paine pointed out that most of the oswalds' possessions were in the garage.
Datasets/LJSpeech-1.1/wavs/LJ024-0118.wav,look at these strange bed-fellows of yours.
Datasets/LJSpeech-1.1/wavs/LJ025-0141.wav,"the diameter of which dwindles down to the limits of our present microscopic vision,"
Datasets/LJSpeech-1.1/wavs/LJ038-0245.wav,a photography expert with the fbi
Datasets/LJSpeech-1.1/wavs/LJ026-0115.wav,the excess undergoes oxidation and forms nitrogen excretions.
Datasets/LJSpeech-1.1/wavs/LJ003-0007.wav,"hundreds of women and children came in every morning to spend the day there, and there was no limitation whatever to the numbers of visitors admitted to the debtors' side."
Datasets/LJSpeech-1.1/wavs/LJ018-0105.wav,"he, like saward, was an artist in penmanship."
Datasets/LJSpeech-1.1/wavs/LJ032-0115.wav,a few minutes after the rifle was discovered on the sixth floor of the depository building
Datasets/LJSpeech-1.1/wavs/LJ029-0030.wav,"once we got san antonio moved from friday to thursday afternoon, where that was his initial stop in texas,"
Datasets/LJSpeech-1.1/wavs/LJ041-0156.wav,"he preferred the, quote, red army, end quote."
Datasets/LJSpeech-1.1/wavs/LJ021-0034.wav,"closely following this great constructive effort we have, through various federal agencies,"
Datasets/LJSpeech-1.1/wavs/LJ001-0152.wav,"the modern printer, in the teeth of the evidence given by his own eyes, considers the single page as the unit, and prints the page in the middle of his paper"
Datasets/LJSpeech-1.1/wavs/LJ038-0210.wav,"according to marina oswald when he learned on the radio and in the newspapers the next day that he had missed,"
Datasets/LJSpeech-1.1/wavs/LJ035-0009.wav,baker was riding a two-wheeled motorcycle behind the last press car of the motorcade.
Datasets/LJSpeech-1.1/wavs/LJ009-0192.wav,"the dissection of executed criminals was abolished soon after the discovery of the crime of burking,"
Datasets/LJSpeech-1.1/wavs/LJ011-0093.wav,this phial he had managed to retain in his possession in spite of the frequent searches to which he was subjected in newgate.
Datasets/LJSpeech-1.1/wavs/LJ010-0314.wav,"in order to keep up the credit of our house, i have forged powers of attorney for the above sums and parties,"
Datasets/LJSpeech-1.1/wavs/LJ027-0053.wav,the most striking fact of similar structure among plants and among animals is the existence of a common general plan in any group.
Datasets/LJSpeech-1.1/wavs/LJ001-0092.wav,"the chiswick press in eighteen forty-four revived caslon's founts, printing for messrs. longman the diary of lady willoughby."
Datasets/LJSpeech-1.1/wavs/LJ028-0163.wav,"which are, like the great gates in the outer wall, of brass, and open on the water."
Datasets/LJSpeech-1.1/wavs/LJ038-0013.wav,the man wore a t-shirt beneath his outer shirt and he had no jacket.
Datasets/LJSpeech-1.1/wavs/LJ025-0031.wav,there were no means by which the motion of its fluids could be produced by internal causes.
Datasets/LJSpeech-1.1/wavs/LJ009-0171.wav,"gradually the application of capital punishment became more and more restricted, and was soon the penalty for murder alone."
Datasets/LJSpeech-1.1/wavs/LJ027-0116.wav,"on the other hand, the theory of special creation can only maintain that these rudiments are formed for the sake of adhering to an ideal type."
Datasets/LJSpeech-1.1/wavs/LJ018-0257.wav,"he complained that he had at first been the dupe of others, and admitted that he had too readily fallen astray."
Datasets/LJSpeech-1.1/wavs/LJ018-0038.wav,"and müller at the time of his capture was actually wearing mr. briggs' hat, cut down and somewhat altered."
Datasets/LJSpeech-1.1/wavs/LJ001-0088.wav,"were the leaders in this luckless change, though our own baskerville, who was at work some years before them, went much on the same lines;"
Datasets/LJSpeech-1.1/wavs/LJ003-0076.wav,"four for fourteen years, and three of them persons sentenced to fines or short imprisonment -- one for little more than a month."
Datasets/LJSpeech-1.1/wavs/LJ044-0143.wav,those events no doubt had their effects on oswald.
Datasets/LJSpeech-1.1/wavs/LJ028-0049.wav,"and in that same year nabopolassar, the father of the great nebuchadnezzar, became the king of babylon."
Datasets/LJSpeech-1.1/wavs/LJ047-0229.wav,"even if he had recalled that oswald's place of employment was on the president's route,"
Datasets/LJSpeech-1.1/wavs/LJ009-0112.wav,"the burglar muttering curses and savage expressions of defiance; whilst the poor sheep-stealer shakes hands with the turnkeys,"
Datasets/LJSpeech-1.1/wavs/LJ010-0012.wav,and prominent in the criminal annals of newgate in these later years will be found numerous remarkable instances of this class of offense --
Datasets/LJSpeech-1.1/wavs/LJ048-0202.wav,end quote. captain lawrence was not instructed to have his men watch buildings along the motorcade route and did not mention the observation of buildings to them.
Datasets/LJSpeech-1.1/wavs/LJ014-0298.wav,"strange to say, a second suicide occurred in newgate the same night,"
Datasets/LJSpeech-1.1/wavs/LJ008-0150.wav,"four years passed without the detection of the murderers,"
Datasets/LJSpeech-1.1/wavs/LJ002-0067.wav,but really kept for the few who had funds sufficient to gain them admission to these more comfortable quarters.
Datasets/LJSpeech-1.1/wavs/LJ005-0264.wav,"inspectors of prisons should be appointed, who should visit all the prisons from time to time and report to the secretary of state."
Datasets/LJSpeech-1.1/wavs/LJ047-0159.wav,"she didn't have the exact address, and it is my recollection that we went to the phone book and looked it up,"
Datasets/LJSpeech-1.1/wavs/LJ019-0150.wav,"captain williams, who was the inspector of prisons for the home district in succession to messrs. crawford and russell,"
Datasets/LJSpeech-1.1/wavs/LJ018-0312.wav,"a plot was soon discovered,"
Datasets/LJSpeech-1.1/wavs/LJ008-0149.wav,"and after a long interval his dead body was discovered, shockingly disfigured, in a ditch. this was in eighteen oh two."
Datasets/LJSpeech-1.1/wavs/LJ002-0240.wav,"at one time the marshalsea was the receptacle of pirates, but none were committed to it after seventeen eighty-nine."
Datasets/LJSpeech-1.1/wavs/LJ021-0145.wav,"from those willing to join in establishing this hoped-for period of peace,"
Datasets/LJSpeech-1.1/wavs/LJ011-0076.wav,"his offense was uttering forged notes, and there was strong suspicion that he had long subsisted entirely by this fraud."
Datasets/LJSpeech-1.1/wavs/LJ034-0065.wav,led the commission to attach some probative value to the fingerprint and palmprint identifications in reaching the conclusion
Datasets/LJSpeech-1.1/wavs/LJ006-0151.wav,"many of them were otherwise and improperly occupied for hours every day in menial services for the governor, cleaning his windows or grooming his horse."
Datasets/LJSpeech-1.1/wavs/LJ018-0175.wav,"this was penal servitude for life, buncher's sentence being twenty-five, and burnett's twenty years."
Datasets/LJSpeech-1.1/wavs/LJ018-0221.wav,"but upon this forged and false conveyance william roupell, who had already embarked upon a career of wild extravagance,"
Datasets/LJSpeech-1.1/wavs/LJ001-0046.wav,their type is on the lines of the german and french rather than of the roman printers.
Datasets/LJSpeech-1.1/wavs/LJ018-0123.wav,"a man named burnett came with his wife and took up his residence at whitchurch, hampshire, at no great distance from laverstock,"
Datasets/LJSpeech-1.1/wavs/LJ047-0023.wav,"in april nineteen sixty, mrs. marguerite oswald and robert oswald were interviewed"
Datasets/LJSpeech-1.1/wavs/LJ015-0096.wav,whether representing real or fictitious shares does not appear; but they were certificates connected in some way with robson's long practiced frauds
Datasets/LJSpeech-1.1/wavs/LJ040-0156.wav,no finding of neurological impairment or psychotic mental changes could be made.
Datasets/LJSpeech-1.1/wavs/LJ040-0020.wav,"it certainly could not be made by this commission which, as has been pointed out above,"
Datasets/LJSpeech-1.1/wavs/LJ003-0042.wav,"the completion of this very necessary building was, however, much delayed for want of funds,"
Datasets/LJSpeech-1.1/wavs/LJ041-0039.wav,and that is the last i have seen or spoken with oswald. end quote.
Datasets/LJSpeech-1.1/wavs/LJ035-0138.wav,"shelley and lovelady, at a fast walk or trot, turned west into the railroad yards and then to the west side of the depository building."
Datasets/LJSpeech-1.1/wavs/LJ045-0125.wav,"for example, in his letter of november nine, nineteen sixty-three,"
Datasets/LJSpeech-1.1/wavs/LJ017-0283.wav,"this was duranno; but the sight of the heaving mass of uplifted, impassioned faces"
Datasets/LJSpeech-1.1/wavs/LJ047-0021.wav,"information regarding his relations with the u.s. embassy in moscow and background data relating largely to his prior military service,"
Datasets/LJSpeech-1.1/wavs/LJ024-0139.wav,has been tipped out of balance by the courts in direct contradiction of the high purposes of the framers of the constitution.
Datasets/LJSpeech-1.1/wavs/LJ005-0185.wav,"as time passed, however, these magistrates made no effort at reform."
Datasets/LJSpeech-1.1/wavs/LJ025-0056.wav,"that the semi-fluid contents (which we now term protoplasm) of the cells of certain plants,"
Datasets/LJSpeech-1.1/wavs/LJ046-0197.wav,"to a particular part of the country. these were the files reviewed by prs on november eight, nineteen sixty-three,"
Datasets/LJSpeech-1.1/wavs/LJ022-0197.wav,we have survived all of the arduous burdens and the threatening dangers of a great economic calamity.
Datasets/LJSpeech-1.1/wavs/LJ034-0007.wav,the commission evaluated the physical evidence found near the window after the assassination and the testimony of eyewitnesses
Datasets/LJSpeech-1.1/wavs/LJ013-0242.wav,"this increased when the officer, accompanied by two others, a neighbor and a bailiff, entered one of the stables."
Datasets/LJSpeech-1.1/wavs/LJ050-0006.wav,and the dissimilarity of its protective functions to most activities of the department of the treasury
Datasets/LJSpeech-1.1/wavs/LJ033-0095.wav,frazier testified that oswald carried no lunch bag that day.
Datasets/LJSpeech-1.1/wavs/LJ008-0159.wav,very soon women began to scream with terror;
Datasets/LJSpeech-1.1/wavs/LJ019-0166.wav,"those for trial, and those sentenced for short terms or long"
Datasets/LJSpeech-1.1/wavs/LJ030-0094.wav,"driven by an officer of the dallas police department,"
Datasets/LJSpeech-1.1/wavs/LJ008-0224.wav,with them were younger men and women:
Datasets/LJSpeech-1.1/wavs/LJ044-0186.wav,"he would not give him a visa, end quote, and that, quote,"
Datasets/LJSpeech-1.1/wavs/LJ022-0005.wav,it has made and is making distinct progress.
Datasets/LJSpeech-1.1/wavs/LJ033-0161.wav,"on the day of the assassination, the dallas police obtained a sample of wrapping paper and tape"
Datasets/LJSpeech-1.1/wavs/LJ047-0031.wav,it learned also that oswald had been discharged from the marine corps reserve as undesirable in august nineteen sixty.
Datasets/LJSpeech-1.1/wavs/LJ037-0069.wav,"although in the phone conversation she described the man as, quote, short, end quote, on november twenty-second,"
Datasets/LJSpeech-1.1/wavs/LJ014-0141.wav,"and stretching out her hand, she gathered up a quantity of the rue which, following ancient custom dating from the days of the jail fever,"
Datasets/LJSpeech-1.1/wavs/LJ045-0087.wav,"mrs. oswald told another of her friends that oswald was very cold to her, that they very seldom had sexual relations"
Datasets/LJSpeech-1.1/wavs/LJ004-0200.wav,"another jail, that of ilchester, was also worthy of all commendation. it exhibited all the good points of that at bury."
Datasets/LJSpeech-1.1/wavs/LJ040-0046.wav,"which one associate described as, quote, irrevocable, end quote, but also as, quote, theoretical, end quote,"
Datasets/LJSpeech-1.1/wavs/LJ044-0227.wav,"although oswald could possibly have been motivated in part by his sympathy for the castro government,"
Datasets/LJSpeech-1.1/wavs/LJ046-0061.wav,john f. kennedy's journey to texas in november nineteen sixty-three was in this tradition.
Datasets/LJSpeech-1.1/wavs/LJ038-0127.wav,but denied that he had received a package in this box addressed to hidell.
Datasets/LJSpeech-1.1/wavs/LJ043-0112.wav,mrs. paine brought oswald's family to new orleans.
Datasets/LJSpeech-1.1/wavs/LJ048-0069.wav,"efforts made by the bureau since the assassination, on the other hand,"
Datasets/LJSpeech-1.1/wavs/LJ002-0269.wav,"he did nothing beyond visiting the prison occasionally, and left the administration to the deputy marshal."
Datasets/LJSpeech-1.1/wavs/LJ032-0079.wav,also in his wallet at that time
Datasets/LJSpeech-1.1/wavs/LJ042-0145.wav,"in general, our family life began to deteriorate after we arrived in america."
Datasets/LJSpeech-1.1/wavs/LJ014-0076.wav,"he was seen afterwards smoking and talking with his hosts in their back parlor, and never seen again alive."
Datasets/LJSpeech-1.1/wavs/LJ026-0153.wav,"the other part of respiration, elimination of carbon dioxide, has been treated under excretions."
Datasets/LJSpeech-1.1/wavs/LJ008-0226.wav,"the latter unsexed and brutalized by dissipation,"
Datasets/LJSpeech-1.1/wavs/LJ049-0127.wav,agencies other than the secret service have become involved in phases of the overall problem of protecting our national leaders.
Datasets/LJSpeech-1.1/wavs/LJ031-0056.wav,"observing that an effective airway had to be established if treatment was to be effective, dr. perry performed a tracheotomy, which required three to five minutes."
Datasets/LJSpeech-1.1/wavs/LJ042-0199.wav,"he also expressed hatred of the soviet union and of the communist party, u.s.a.,"
Datasets/LJSpeech-1.1/wavs/LJ037-0199.wav,the mail-order form had a line for the name of a witness to attest that the person ordering the gun was a u.s. citizen and had not been convicted of a felony.
Datasets/LJSpeech-1.1/wavs/LJ045-0167.wav,question: what did you say to that?
Datasets/LJSpeech-1.1/wavs/LJ017-0188.wav,"mrs. atkinson's symptoms had been the same as dixon's. then mrs. wilson went to live with a man named taylor,"
Datasets/LJSpeech-1.1/wavs/LJ047-0167.wav,"on november four, hosty telephoned the texas school book depository and learned that oswald was working there"
Datasets/LJSpeech-1.1/wavs/LJ018-0001.wav,"the chronicles of newgate, volume two. by arthur griffiths. section twenty-one: newgate notorieties, part two."
Datasets/LJSpeech-1.1/wavs/LJ038-0244.wav,"oswald purchased the money order for the rifle on march twelve, the rifle was shipped on march twenty, and the shooting occurred on april ten."
Datasets/LJSpeech-1.1/wavs/LJ050-0081.wav,the new tentative criteria are useful in making clear that
Datasets/LJSpeech-1.1/wavs/LJ018-0250.wav,but at the same time with an air of the most entire truthfulness and candor.
Datasets/LJSpeech-1.1/wavs/LJ005-0218.wav,the chapel still continued incommodious and insufficient
Datasets/LJSpeech-1.1/wavs/LJ030-0063.wav,"he had repeated this wish only a few days before, during his visit to tampa, florida."
Datasets/LJSpeech-1.1/wavs/LJ003-0017.wav,order throughout the debtors' side was preserved
Datasets/LJSpeech-1.1/wavs/LJ032-0273.wav,"(four) a photograph taken in the yard of oswald's apartment showed him holding this rifle, and (five)"
Datasets/LJSpeech-1.1/wavs/LJ042-0080.wav,my request for the revoking of my american citizenship
Datasets/LJSpeech-1.1/wavs/LJ034-0044.wav,the freshness of this print could be estimated only because the dallas police developed it through the use of powder.
Datasets/LJSpeech-1.1/wavs/LJ019-0106.wav,his plan was to devote the whole labor of prisoners sentenced to any term between three months and four years to agriculture.
Datasets/LJSpeech-1.1/wavs/LJ036-0164.wav,"and when interrogated about a cab ride, oswald also admitted that he left the slow-moving bus and took a cab to his roominghouse."
Datasets/LJSpeech-1.1/wavs/LJ044-0199.wav,"in retrospect his attempt to go to cuba or return to the soviet union may well have been oswald's last escape hatch,"
Datasets/LJSpeech-1.1/wavs/LJ015-0217.wav,the next step was to get impressions and fabricate false keys.
Datasets/LJSpeech-1.1/wavs/LJ035-0093.wav,"on the basis of this time test, therefore,"
Datasets/LJSpeech-1.1/wavs/LJ002-0178.wav,"affidavit of service, and many more, amounting in all to twenty-seven,"
Datasets/LJSpeech-1.1/wavs/LJ019-0288.wav,"in them, according to the committee, the old objectionable practices were still in full force."
Datasets/LJSpeech-1.1/wavs/LJ010-0175.wav,"oxford, who had been pacing backwards and forwards with his hands under the lapels of his coat, saw the carriage approach."
Datasets/LJSpeech-1.1/wavs/LJ034-0105.wav,"in his sworn statement to the police later that day,"
Datasets/LJSpeech-1.1/wavs/LJ039-0203.wav,the shots fired by frazier at the range of twenty-five yards landed within an area of two inches and five inches respectively.
Datasets/LJSpeech-1.1/wavs/LJ047-0171.wav,"mrs. paine had nothing to add to what she had already told him, except that during a visit that past weekend,"
Datasets/LJSpeech-1.1/wavs/LJ016-0299.wav,"robbery and violence, loud laughing, oaths, fighting, obscene conduct, and still more filthy language reigned round the gallows far and near."
Datasets/LJSpeech-1.1/wavs/LJ049-0198.wav,"in all its ramifications and alert to every danger that might befall it,"
Datasets/LJSpeech-1.1/wavs/LJ003-0157.wav,"the best accommodation the jail could offer was reserved for the prisoners on the state side,"
Datasets/LJSpeech-1.1/wavs/LJ013-0205.wav,"later in the day he tried to commit suicide by cramming a towel down his throat, but was prevented."
Datasets/LJSpeech-1.1/wavs/LJ027-0018.wav,"all are forced to make concession after concession to their surroundings, and in these concessions all progress in life consists."
Datasets/LJSpeech-1.1/wavs/LJ005-0105.wav,it was long before the many jurisdictions imitated the few.
Datasets/LJSpeech-1.1/wavs/LJ010-0180.wav,"the prince too rose to shield her with his person. again, providentially, the bullet went wide of the mark,"
Datasets/LJSpeech-1.1/wavs/LJ030-0186.wav,"the driver, william greer, heard a noise which he took to be a backfire from one of the motorcycles flanking the presidential car."
Datasets/LJSpeech-1.1/wavs/LJ028-0103.wav,"he rebuilt scores of the ancient temples, surrounded many cities with walls,"
Datasets/LJSpeech-1.1/wavs/LJ037-0235.wav,"five feet, ten inches, wearing light clothing, a light-colored jacket"" walk past her at a fast pace with his hands in his pocket."
Datasets/LJSpeech-1.1/wavs/LJ018-0117.wav,"wagner, after conviction, offered to reveal, for a reward of three thousand pounds"
Datasets/LJSpeech-1.1/wavs/LJ018-0040.wav,"his trial followed at the next sessions of the central criminal court, and ended in his conviction."
Datasets/LJSpeech-1.1/wavs/LJ002-0018.wav,"the inadequacy of the jail was noticed and reported upon again and again by the grand juries of the city of london,"
Datasets/LJSpeech-1.1/wavs/LJ009-0269.wav,"his chest heaved, and it was evident that his struggle was a fearful one."
Datasets/LJSpeech-1.1/wavs/LJ023-0043.wav,i want to talk with you very simply about the need for present action in this crisis
Datasets/LJSpeech-1.1/wavs/LJ028-0041.wav,"tore down its palaces and temples and walls, and scraped even the foundations of the city into the river."
Datasets/LJSpeech-1.1/wavs/LJ032-0100.wav,marina oswald
